,MovieID,Title,Genre
78867,1622,Kicked in the Head (1997),Comedy|Drama
78872,1636,Stag (1997),Action|Thriller
78957,2008,"This World, Then the Fireworks (1996)",Crime|Drama|Film-Noir
79206,3137,"Sea Wolves, The (1980)",Action|War
79242,3368,"Big Country, The (1958)",Romance|Western
79465,33,Wings of Courage (1995),Adventure|Romance
79500,121,"Boys of St. Vincent, The (1993)",Drama
79513,167,Feast of July (1995),Drama
79530,220,Castle Freak (1995),Horror
79578,335,"Underneath, The (1995)",Mystery|Thriller
79602,389,"Colonel Chabert, Le (1994)",Drama|Romance|War
79666,559,"Paris, France (1993)",Comedy
79687,630,Carried Away (1996),Drama|Romance
79718,744,Brothers in Trouble (1995),Drama
79719,746,Force of Evil (1948),Film-Noir
79721,751,Careful (1992),Comedy
79738,844,"Story of Xinghua, The (1993)",Drama
79740,850,Cyclo (1995),Crime|Drama
79808,976,"Farewell to Arms, A (1932)",Romance|War
79815,997,Caught (1996),Drama|Thriller
79827,1053,Normal Life (1996),Crime|Drama
79836,1071,For the Moment (1994),Romance|War
79846,1087,Madame Butterfly (1995),Musical
79870,1152,He Walked by Night (1948),Crime|Film-Noir|Thriller
79872,1154,T-Men (1947),Film-Noir
79873,1160,Six of a Kind (1934),Comedy
79934,1255,Bad Taste (1987),Comedy|Horror
80021,1423,Hearts and Minds (1996),Drama
80029,1450,Prisoner of the Mountains (Kavkazsky Plennik) (1996),War
80048,1486,"Quiet Room, The (1996)",Drama
80055,1504,Hollow Reed (1996),Drama
80075,1574,Fall (1997),Romance
80162,1846,Nil By Mouth (1997),Drama
80260,2074,"Night Porter, The (Il Portiere di notte) (1974)",Drama
80305,2197,Firelight (1997),Drama
80306,2200,Under Capricorn (1949),Drama
80316,2246,Stars and Bars (1988),Comedy
80473,2691,"Legend of 1900, The (Leggenda del pianista sull'oceano) (1998)",Drama
80491,2727,Killer's Kiss (1955),Film-Noir
80508,2775,Head On (1998),Drama
80532,2843,"Black Cat, White Cat (Crna macka, beli macor) (1998)",Comedy|Romance
80552,2897,And the Ship Sails On (E la nave va) (1984),Comedy|War
80570,2933,"Fire Within, The (Le Feu Follet) (1963)",Drama
80600,2998,Dreaming of Joseph Lees (1998),Romance
80632,3073,"Sandpiper, The (1965)",Drama|Romance
80659,3122,Santa Fe Trail (1940),Drama|Romance|Western
80667,3149,Diamonds (1999),Mystery
80678,3171,Room at the Top (1959),Drama
80821,3573,Carnosaur 2 (1995),Horror|Sci-Fi
80822,3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
80842,3637,Vagabond (Sans toit ni loi) (1985),Drama
80918,3854,Aim�e & Jaguar (1999),Drama|Romance
81081,1575,Gabbeh (1996),Drama
81197,3845,And God Created Woman (Et Dieu&#8230;Cr�a la Femme) (1956),Drama
81202,37,Across the Sea of Time (1995),Documentary
83433,2914,Molly (1999),Comedy|Drama
83874,3482,Price of Glory (2000),Drama
84633,3333,"Killing of Sister George, The (1968)",Drama
85015,3139,Tarzan the Fearless (1933),Action|Adventure
86652,1324,Amityville: Dollhouse (1996),Horror
88839,1063,Johns (1996),Drama
88866,1519,Broken English (1996),Drama
89059,2960,Beefcake (1999),Drama
89846,411,You So Crazy (1994),Comedy
90004,1098,"Search for One-eye Jimmy, The (1996)",Comedy
90799,136,From the Journals of Jean Seberg (1995),Documentary
91022,841,Eyes Without a Face (1959),Horror
91099,1038,Unhook the Stars (1996),Drama
91271,1369,I Can't Sleep (J'ai pas sommeil) (1994),Drama|Thriller
91317,1567,"Last Time I Committed Suicide, The (1997)",Drama
91505,2131,Autumn Sonata (H�stsonaten ) (1978),Drama
91719,2839,West Beirut (West Beyrouth) (1998),Drama
91755,2923,Citizen's Band (a.k.a. Handle with Care) (1977),Comedy
91841,3151,"Bat Whispers, The (1930)",Crime|Drama|Mystery
92130,1076,"Innocents, The (1961)",Thriller
92209,1433,"Machine, The (1994)",Comedy|Horror
92372,2650,"Ghost of Frankenstein, The (1942)",Horror
92444,3026,Slaughterhouse (1987),Horror
92445,3027,Slaughterhouse 2 (1988),Horror
92448,3058,"Ape, The (1940)",Horror|Sci-Fi
92471,3351,Two Thousand Maniacs! (1964),Horror
92530,3757,Asylum (1972),Horror
92532,3772,Hatchet For the Honeymoon (Rosso Segno Della Follia) (1969),Horror
92542,3847,"Ilsa, She Wolf of the SS (1974)",Horror
92547,3875,"Devil Rides Out, The (1968)",Horror
92570,189,Reckless (1995),Comedy
92659,2896,Alvarez Kelly (1966),Western
92680,3487,"Dorado, El (1967)",Western
92979,722,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
94694,3848,Silent Fall (1994),Drama|Thriller
95123,3012,Battling Butler (1926),Comedy
95638,3437,Cool as Ice (1991),Drama
95657,3586,"Idolmaker, The (1980)",Drama
95948,563,Germinal (1993),Drama
95952,598,Window to Paris (1994),Comedy
98204,120,Race the Sun (1996),Drama
98364,618,Two Much (1996),Comedy|Romance
98461,962,They Made Me a Criminal (1939),Crime|Drama
98862,2172,"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)",Comedy
99115,3050,Light It Up (1999),Drama
99140,3116,Miss Julie (1999),Drama
99256,3580,Up at the Villa (2000),Drama
99462,2705,"Late August, Early September (Fin ao�t, d�but septembre) (1998)",Drama
100037,718,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi
100656,1565,Head Above Water (1996),Comedy|Thriller
101487,2465,Deadly Friend (1986),Horror
101738,807,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
104243,3161,Onegin (1999),Drama
104562,703,Boys (1996),Drama
104755,2209,Young and Innocent (1937),Crime|Thriller
105111,967,"Outlaw, The (1943)",Western
105227,2056,In Search of the Castaways (1962),Adventure|Children's
105302,2814,"Bat, The (1959)",Horror
105303,2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See) (1919)",Action|Drama
105370,3486,Devil Girl From Mars (1954),Sci-Fi
105372,3492,"Son of the Sheik, The (1926)",Adventure
105386,3642,In Old California (1942),Western
105491,641,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy
105547,972,"Last Time I Saw Paris, The (1954)",Drama
106247,108,Catwalk (1995),Documentary
106257,131,Frankie Starlight (1995),Drama|Romance
106290,197,"Stars Fell on Henrietta, The (1995)",Drama
106308,245,"Glass Shield, The (1994)",Crime|Drama
106369,385,"Man of No Importance, A (1994)",Drama
106472,698,Delta of Venus (1994),Drama
106490,769,Marlene Dietrich: Shadow and Light (1996),Documentary
106504,862,Manny & Lo (1996),Drama
106561,960,Angel on My Shoulder (1946),Crime|Drama
106568,985,Small Wonders (1996),Documentary
106627,1116,"Single Girl, A (La Fille Seule) (1995)",Drama
106767,1436,Falling in Love Again (1980),Comedy
106846,1675,Incognito (1997),Crime|Thriller
106896,1872,Go Now (1995),Drama
107130,2576,"Love, etc. (1996)",Drama
107176,2765,"Acid House, The (1998)",Comedy|Drama
107179,2776,"Marcello Mastroianni: I Remember Yes, I Remember (1997)",Documentary
107310,3218,Poison (1991),Drama
107411,3542,Coming Apart (1969),Drama
107429,3602,G. I. Blues (1960),Musical
107431,3605,King Creole (1958),Drama|Musical
108162,712,Captives (1994),Drama
108174,887,Talk of Angels (1998),Drama
108214,1117,"Eighth Day, The (Le Huiti�me jour ) (1996)",Drama
108315,1850,"I Love You, Don't Touch Me! (1998)",Drama|Romance
108337,2127,"First Love, Last Rites (1997)",Drama|Romance
108368,2441,"Hi-Lo Country, The (1998)",Drama|Western
108778,1692,Alien Escape (1995),Horror|Sci-Fi
109161,681,Clean Slate (Coup de Torchon) (1981),Crime
109317,1121,Glory Daze (1996),Drama
109339,1181,"Shooter, The (1995)",Action
109616,1849,Prince Valiant (1997),Adventure
109800,2281,Monument Ave. (1998),Crime
109918,2562,Bandits (1997),Drama
110210,3311,"Man from Laramie, The (1955)",Western
115041,2219,Murder! (1930),Mystery|Thriller
115042,2221,Blackmail (1929),Thriller
116089,503,"New Age, The (1994)",Drama
116101,567,Kika (1993),Drama
116119,682,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
116141,864,"Wife, The (1995)",Comedy|Drama
116195,1144,"Line King: Al Hirschfeld, The (1996)",Documentary
116248,1315,Paris Was a Woman (1995),Documentary
116407,2503,"Apple, The (Sib) (1998)",Drama
116410,2538,Dancemaker (1998),Documentary
116440,2758,Plenty (1985),Drama
116444,2813,"Source, The (1999)",Documentary
116503,3223,"Zed & Two Noughts, A (1985)",Drama
116504,3228,Wirey Spindell (1999),Comedy
117000,219,"Cure, The (1995)",Drama
119675,77,Nico Icon (1995),Documentary
119868,1138,Dadetown (1995),Documentary
120000,1893,Beyond Silence (1996),Drama
120144,2534,Avalanche (1978),Action
120273,3380,Railroaded! (1947),Film-Noir
121239,823,"Collectionneuse, La (1967)",Drama
121261,925,Golden Earrings (1947),Adventure|Romance
121551,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie) (1965)",Drama
121678,3415,"Mirror, The (Zerkalo) (1975)",Drama
121680,3419,Something for Everyone (1970),Comedy|Crime
121752,3888,Skipped Parts (2000),Drama|Romance
122510,1671,Deceiver (1997),Crime
123992,1898,"Land Girls, The (1998)",Drama|War
124252,2619,Mascara (1999),Drama
125475,1877,Little Men (1998),Drama
125641,2831,"Dog of Flanders, A (1999)",Drama
126583,1657,Wonderland (1997),Documentary
127369,3722,Live Virgin (1999),Comedy
128318,2563,Beauty (1998),Drama
128371,2825,Rosie (1998),Drama
128579,3905,"Specials, The (2000)",Comedy
129721,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
130417,1548,"War at Home, The (1996)",Drama
131286,1878,Woo (1998),Comedy|Romance
131291,1903,Hav Plenty (1997),Comedy
134510,3517,"Bells, The (1926)",Crime|Drama
134662,1163,Mina Tannenbaum (1994),Drama
135447,2984,On Any Sunday (1971),Documentary
135998,3601,"Castaway Cowboy, The (1974)",Comedy|Western
137943,212,Bushwhacked (1995),Comedy
139184,3322,3 Strikes (2000),Comedy
140670,297,Panther (1995),Drama
140936,1341,Burnt Offerings (1976),Horror
141165,2257,No Small Affair (1984),Comedy|Romance
141599,3887,Went to Coney Island on a Mission From God... Be Back by Five (1998),Drama
143361,2101,Squanto: A Warrior's Tale (1994),Adventure|Drama
145007,884,Sweet Nothing (1995),Drama
145768,756,Carmen Miranda: Bananas Is My Business (1994),Documentary
146534,2342,Hard Core Logo (1996),Comedy
146664,3085,"Living Dead Girl, The (La Morte Vivante) (1982)",Horror
150150,3402,Turtle Diary (1985),Drama
151170,2233,Digging to China (1998),Drama
154119,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",Adventure|Children's
154139,1685,"I Love You, I Love You Not (1996)",Romance
154947,1040,"Secret Agent, The (1996)",Drama
155575,3748,"Match, The (1999)",Comedy|Romance
158558,2254,Choices (1981),Drama
160691,1520,Commandments (1997),Romance
161849,1522,Ripe (1996),Drama
162605,796,"Very Natural Thing, A (1974)",Drama
162787,1528,Intimate Relations (1996),Comedy
163155,2061,Full Tilt Boogie (1997),Documentary
164596,3166,Brenda Starr (1989),Adventure
165132,526,"Savage Nights (Nuits fauves, Les) (1992)",Drama
165199,664,Faithful (1996),Comedy
165232,775,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror
165501,1349,Nosferatu a Venezia (1986),Horror
165961,2304,Love Is the Devil (1998),Drama
171366,3563,"Crow: Salvation, The (2000)",Action|Horror
171381,3652,City of the Living Dead (Paura nella citt� dei morti viventi) (1980),Horror
172669,2981,"Brother, Can You Spare a Dime? (1975)",Documentary
172783,557,Mamma Roma (1962),Drama
172972,1534,"Bonheur, Le (1965)",Drama
173138,2931,Time of the Gypsies (Dom za vesanje) (1989),Drama
173198,3295,Raining Stones (1993),Drama
173208,3377,Hangmen Also Die (1943),Drama|War
173850,1107,Loser (1991),Comedy
174589,560,"Beans of Egypt, Maine, The (1994)",Drama
176836,706,Sunset Park (1996),Drama
177165,3458,Blood and Sand (Sangre y Arena) (1989),Drama|Romance
180679,696,Butterfly Kiss (1995),Thriller
182735,1815,Eden (1997),Drama
183237,1444,Guantanamera (1994),Comedy
183804,3353,"Closer You Get, The (2000)",Comedy|Romance
187179,1770,B. Monkey (1998),Romance|Thriller
187885,398,Frank and Ollie (1995),Documentary
188283,2934,"Love Bewitched, A (El Amor Brujo) (1986)",Musical
188364,3283,Minnie and Moskowitz (1971),Action
192196,3136,"James Dean Story, The (1957)",Documentary
193196,2685,"Red Dwarf, The (Le Nain rouge) (1998)",Comedy|Drama
193301,3288,Cotton Mary (1999),Drama
195323,2783,"Tomb of Ligeia, The (1965)",Horror
195494,3205,Black Sunday (La Maschera Del Demonio) (1960),Horror
195736,3850,Whatever Happened to Aunt Alice? (1969),Crime|Thriller
195806,192,"Show, The (1995)",Documentary
196954,3803,Greaser's Palace (1972),Drama
206784,966,"Walk in the Sun, A (1945)",Drama
206968,3131,Broadway Damage (1997),Comedy
209880,3592,Time Masters (Les Ma�tres du Temps) (1982),Animation|Sci-Fi
211492,1886,I Got the Hook Up (1998),Comedy
211786,2592,"Joyriders, The (1999)",Drama
211886,2887,Simon Sez (1999),Drama
214564,3463,Last Resort (1994),Comedy
215477,657,Yankee Zulu (1994),Comedy|Drama
217355,56,Kids of the Round Table (1995),Adventure|Children's|Fantasy
217860,2039,Cheetah (1989),Adventure|Children's
223671,3057,Where's Marlowe? (1999),Comedy
231045,3472,Horror Hotel (a.k.a. The City of the Dead) (1960),Horror
231338,3025,Rough Night in Jericho (1967),Western
232330,732,Original Gangstas (1996),Crime
233671,790,An Unforgettable Summer (1994),Drama
240932,3644,Dark Command (1940),Western
242082,3648,"Abominable Snowman, The (1957)",Horror|Sci-Fi
242644,1714,Never Met Picasso (1996),Romance
242747,2234,Let's Talk About Sex (1998),Drama
244457,2244,"Allnighter, The (1987)",Comedy|Romance
246365,815,Power 98 (1995),Action|Mystery|Thriller
250034,2569,Among Giants (1998),Drama|Romance
250427,2557,I Stand Alone (Seul contre tous) (1998),Drama
253373,2833,Lucie Aubrac (1997),Romance|War
253462,3242,Santitos (1997),Comedy
253532,3533,"Actor's Revenge, An (Yukinojo Henge) (1963)",Drama
256212,3003,Train of Life (Train De Vie) (1998),Comedy|Drama
261731,1851,Leather Jacket Love Story (1997),Drama|Romance
265445,2129,"Saltmen of Tibet, The (1997)",Documentary
267098,3881,Bittersweet Motel (2000),Documentary
270354,2777,Cobra (1925),Drama
270783,874,Killer: A Journal of Murder (1995),Crime|Drama
271663,3443,Born American (1986),Action|Drama|Thriller
271816,128,Jupiter's Wife (1994),Documentary
272647,757,Ashes of Time (1994),Drama
282176,847,"Big Squeeze, The (1996)",Comedy|Drama
282199,981,Dangerous Ground (1997),Drama
282358,1470,Rhyme & Reason (1997),Documentary
282582,2156,"Best Man, The (Il Testimone dello sposo) (1997)",Comedy|Drama
282776,2955,Penitentiary II (1982),Drama
284064,1652,Year of the Horse (1997),Documentary
284232,2930,Return with Honor (1998),Documentary
291911,2358,Savior (1998),Drama
296412,2631,Frogs for Snakes (1998),Comedy|Film-Noir|Thriller
296790,2911,"Grandfather, The (El Abuelo) (1998)",Drama
297632,3666,Retro Puppetmaster (1999),Horror|Sci-Fi|Thriller
301456,3687,Light Years (1988),Sci-Fi
303480,1555,"To Have, or Not (1995)",Drama
303792,2904,Rain (1932),Drama
303913,3305,Bluebeard (1944),Film-Noir|Horror
304446,3303,Black Tar Heroin: The Dark End of the Street (1999),Documentary
308036,2192,See the Sea (Regarde la mer) (1997),Drama
311630,1420,Message to Love: The Isle of Wight Festival (1996),Documentary
314193,1430,Underworld (1997),Thriller
316444,2223,"Farmer's Wife, The (1928)",Comedy
325555,3237,Kestrel's Eye (Falkens �ga) (1998),Documentary
325642,3762,Daughter of Dr. Jeckyll (1957),Horror
326351,3595,Held Up (2000),Comedy
329751,3065,Ten Benny (1997),Drama
331544,1139,Everything Relative (1996),Drama
331859,3631,It's in the Water (1998),Comedy
332910,3603,"Gay Deceivers, The (1969)",Comedy
341157,53,Lamerica (1994),Drama
342671,3876,Jerry & Tom (1998),Drama
342935,90,"Journey of August King, The (1995)",Drama
343012,311,Relative Fear (1994),Horror|Thriller
343137,572,Foreign Student (1994),Drama
349813,1905,Marie Baie Des Anges (1997),Drama
351785,2760,"Gambler, The (A J�t�kos) (1997)",Drama
365459,889,1-900 (1994),Romance
365528,2623,Trippin' (1999),Comedy
366331,3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train) (1998),Drama
372496,1718,Stranger in the House (1997),Thriller
373251,396,Fall Time (1995),Drama
373878,264,"Enfer, L' (1994)",Drama
375354,3215,Voyage of the Damned (1976),Drama
376029,811,"Bewegte Mann, Der (1994)",Comedy
377138,3828,Better Living (1998),Comedy
377587,977,Moonlight Murder (1936),Mystery
382900,3413,Impact (1949),Crime|Drama
393021,1553,Late Bloomers (1996),Comedy
402786,2811,With Friends Like These... (1998),Comedy
414993,1364,Zero Kelvin (Kj�rlighetens kj�tere) (1995),Action
415448,2444,24 7: Twenty Four Seven (1997),Comedy|Drama
415834,3336,It Happened Here (1961),Drama
416780,3641,"Woman of Paris, A (1923)",Drama
416809,3800,Criminal Lovers (Les Amants Criminels) (1999),Drama|Romance
423107,3460,Hillbillys in a Haunted House (1967),Comedy
425368,820,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
442065,3778,On Our Merry Way (1948),Comedy|Drama
444519,1709,Legal Deceit (1997),Thriller
444530,3290,Soft Toilet Seats (1999),Comedy
445706,3164,"Alley Cats, The (1968)",Drama
446849,3207,"Snows of Kilimanjaro, The (1952)",Adventure
446860,3315,Happy Go Lovely (1951),Musical
450283,439,Dangerous Game (1993),Drama
456688,3818,Pot O' Gold (1941),Comedy|Musical
458495,1532,Sprung (1997),Comedy
463980,2309,"Inheritors, The (Die Siebtelbauern) (1998)",Drama
476836,3314,"Big Trees, The (1952)",Action|Drama
477280,3154,Blood on the Sun (1945),Drama|War
490376,1868,"Truce, The (1996)",Drama|War
501100,1861,Junk Mail (1997),Comedy|Thriller
501291,2543,Six Ways to Sunday (1997),Comedy
503839,853,Dingo (1992),Drama
509665,3381,Slaves to the Underground (1997),Comedy|Drama
510519,134,Sonic Outlaws (1995),Documentary
519645,1843,Slappy and the Stinkers (1998),Children's|Comedy
529775,404,Brother Minister: The Assassination of Malcolm X (1994),Documentary
531598,2198,Modulations (1998),Documentary
533299,3373,Buck and the Preacher (1972),Western
538766,578,"Hour of the Pig, The (1993)",Drama|Mystery
543870,2703,Broken Vessels (1998),Drama
547697,2258,Master Ninja I (1984),Action
554508,2845,White Boys (1999),Drama
555808,591,Tough and Deadly (1995),Action|Drama|Thriller
561786,690,"Promise, The (Versprechen, Das) (1994)",Romance
562049,2895,Napoleon and Samantha (1972),Adventure
567814,2909,"Five Wives, Three Secretaries and Me (1998)",Documentary
585599,3904,"Uninvited Guest, An (2000)",Drama
588337,2299,"Battle of the Sexes, The (1959)",Comedy
589953,1384,"Substance of Fire, The (1996)",Drama
600400,2608,Heaven (1998),Thriller
604225,791,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary
604516,3609,Regret to Inform (1998),Documentary
605734,975,Something to Sing About (1937),Comedy|Musical
605976,2213,Waltzes from Vienna (1933),Comedy|Musical
605977,2217,Elstree Calling (1930),Comedy|Musical
606128,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama
606154,3376,"Fantastic Night, The (La Nuit Fantastique) (1949)",Romance
608657,3236,Zachariah (1971),Western
610705,138,"Neon Bible, The (1995)",Drama
610948,530,Second Best (1994),Drama
610976,584,I Don't Want to Talk About It (De eso no se habla) (1993),Drama
610993,607,Century (1993),Drama
611016,660,August (1996),Drama
611020,666,All Things Fair (1996),Drama
611024,679,"Run of the Country, The (1995)",Drama
611030,701,Daens (1992),Drama
611048,749,"Man from Down Under, The (1943)",Drama
611053,763,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama
611077,827,"Convent, The (Convento, O) (1995)",Drama
611240,1070,Macao (1952),Adventure
611514,1510,"Brother's Kiss, A (1997)",Drama
611662,1820,"Proposition, The (1998)",Drama
611899,2214,Number Seventeen (1932),Thriller
612280,2821,Male and Female (1919),Adventure|Drama
612470,3126,"End of the Affair, The (1955)",Drama
612530,3212,Born to Win (1971),Drama
612540,3229,Another Man's Poison (1952),Crime|Drama
612594,3337,I'll Never Forget What's 'is Name (1967),Comedy|Drama
612621,3378,"Ogre, The (Der Unhold) (1996)",Drama
612712,3522,Sacco and Vanzetti (Sacco e Vanzetti) (1971),Drama
612784,3657,Pandora and the Flying Dutchman (1951),Drama
613579,843,Lotto Land (1995),Drama
624905,286,Nemesis 2: Nebula (1995),Action|Sci-Fi|Thriller
641083,401,Mirage (1995),Action|Thriller
642026,142,Shadows (Cienie) (1988),Drama
642098,579,"Scorta, La (1993)",Thriller
642103,601,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama
642107,623,"Modern Affair, A (1995)",Romance
642110,643,Peanuts - Die Bank zahlt alles (1996),Comedy
642111,644,Happy Weekend (1996),Comedy
642112,651,"Superweib, Das (1996)",Comedy
642117,672,Tarantella (1995),Drama
642130,789,"I, Worst of All (Yo, la peor de todas) (1990)",Drama
642140,859,"Hippie Revolution, The (1996)",Documentary
642145,895,Venice/Venice (1992),Drama
642175,1115,Sleepover (1995),Comedy|Drama
642176,1118,Tashunga (1995),Adventure|Western
642178,1142,Get Over It (1996),Drama
642179,1145,Snowriders (1996),Documentary
642222,1386,Terror in a Texas Town (1958),Western
642248,1558,Sudden Manhattan (1996),Comedy
642260,1630,"Lay of the Land, The (1997)",Comedy|Drama
642280,1764,Tainted (1998),Comedy|Thriller
642283,1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary
642293,1852,Love Walked In (1998),Drama|Thriller
642307,1908,Resurrection Man (1998),Drama|Thriller
642366,2235,One Man's Hero (1999),Drama|War
642373,2277,Somewhere in the City (1997),Drama
642411,2484,Tinseltown (1998),Comedy
642432,2584,Foolish (1999),Comedy
642463,2742,M�nage (Tenue de soir�e) (1986),Comedy|Drama
642531,3216,Vampyros Lesbos (Las Vampiras) (1970),Horror
642532,3220,Night Tide (1961),Drama
642544,3294,Eaten Alive (1976),Horror
642550,3312,"McCullochs, The (1975)",Drama
642552,3321,"Waiting Game, The (2000)",Comedy
642565,3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
642586,3493,Torso (Corpi Presentano Tracce di Violenza Carnale) (1973),Horror
642612,3621,Possession (1981),Drama|Horror
648315,1174,Grosse Fatigue (1994),Comedy
661848,1360,Identification of a Woman (Identificazione di una donna) (1982),Drama
673439,1134,Johnny 100 Pesos (1993),Action|Drama
675361,130,Angela (1995),Drama
675362,139,Target (1995),Action|Drama
679138,133,Nueba Yol (1995),Comedy|Drama
679164,2591,Jeanne and the Perfect Guy (Jeanne et le gar�on formidable) (1998),Comedy|Romance
679173,3123,Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
687568,1062,"Sunchaser, The (1996)",Drama
699656,3277,Beloved/Friend (Amigo/Amado) (1999),Drama
703900,582,Metisse (Caf� au Lait) (1993),Comedy
714384,3352,Brown's Requiem (1998),Drama
717868,1724,Full Speed (1996),Drama
735584,2218,Juno and Paycock (1930),Drama
735973,2308,Detroit 9000 (1973),Action|Crime
737330,1434,"Stranger, The (1994)",Action
747855,2226,"Ring, The (1927)",Drama
756808,1842,Illtown (1996),Crime|Drama
758252,3607,One Little Indian (1973),Comedy|Drama|Western
781689,3209,"Loves of Carmen, The (1948)",Drama
782077,730,"Low Life, The (1994)",Drama
782080,758,"Jar, The (Khomreh) (1992)",Drama
787792,3485,Autopsy (Macchie Solari) (1975),Horror
792586,878,Bye-Bye (1995),Drama
811170,3233,Smashing Time (1967),Comedy
836729,226,Dream Man (1995),Thriller
842474,3890,Back Stage (2000),Documentary
842481,655,Mutters Courage (1995),Comedy
842862,1830,Follow the Bitch (1998),Comedy
845139,826,Diebinnen (1995),Drama
857239,3084,Home Page (1999),Documentary
859397,3530,Smoking/No Smoking (1993),Comedy
871906,868,Death in Brunswick (1991),Comedy
876070,2438,Outside Ozona (1998),Drama|Thriller
878083,576,Fausto (1993),Comedy
887219,127,"Silence of the Palace, The (Saimt el Qusur) (1994)",Drama
887254,3323,Chain of Fools (2000),Comedy|Crime
887257,3382,Song of Freedom (1936),Drama
889302,658,Billy's Holiday (1995),Drama
889983,3647,Running Free (2000),Drama
894233,545,Harlem (1993),Drama
899141,3297,With Byrd at the South Pole (1930),Documentary
914975,1316,Anna (1996),Drama
919771,1039,Synthetic Pleasures (1995),Documentary
920103,792,"Hungarian Fairy Tale, A (1987)",Fantasy
921331,684,Windows (1980),Drama
927952,1579,For Ever Mozart (1996),Drama
940092,624,Condition Red (1995),Action|Drama|Thriller
942889,402,Open Season (1996),Comedy
959893,3842,Make Them Die Slowly (Cannibal Ferox) (1980),Horror
968266,872,Aiqing wansui (1994),Drama
972800,2480,Dry Cleaning (Nettoyage � sec) (1997),Drama
979840,3656,Lured (1947),Crime
985157,3172,Ulysses (Ulisse) (1954),Adventure
988042,989,Schlafes Bruder (Brother of Sleep) (1995),Drama
992480,3280,"Baby, The (1973)",Horror
992490,642,Roula (1995),Drama
993217,1915,Voyage to the Beginning of the World (1997),Drama
994657,3779,Project Moon Base (1953),Sci-Fi
995100,1832,Heaven's Burning (1997),Action|Drama
